id,event_id,log_name,source,message,timestamp,category,severity,description,recommended_action,level
31451,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.WscCloudBackupProvider
 and APPID 
Unavailable
 to the user RishithLaptop\rishi SID (S-1-5-21-2141169005-145380921-2240613088-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",2026-02-02T17:40:00,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31452,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.WscCloudBackupProvider
 and APPID 
Unavailable
 to the user RishithLaptop\rishi SID (S-1-5-21-2141169005-145380921-2240613088-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",2026-02-02T17:40:00,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31453,1023,System,Microsoft-Windows-DNS-Client,Name resolution policy table has been corrupted. DNS resolution will fail until it is fixed. Contact your network administrator. For more information: read policy table for rule {704B5896-BCC5-412B-800F-59B983BC7E49} failed with error 0x57,2026-02-02T17:40:01,,,,,Error
31454,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.WscCloudBackupProvider
 and APPID 
Unavailable
 to the user RishithLaptop\rishi SID (S-1-5-21-2141169005-145380921-2240613088-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",2026-02-02T17:40:05,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31455,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.WscCloudBackupProvider
 and APPID 
Unavailable
 to the user RishithLaptop\rishi SID (S-1-5-21-2141169005-145380921-2240613088-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",2026-02-02T17:40:06,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31456,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.WscBrokerManager
 and APPID 
Unavailable
 to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",2026-02-02T17:41:35,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31457,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.SecurityAppBroker
 and APPID 
Unavailable
 to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",2026-02-02T17:41:35,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31458,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.WscDataProtection
 and APPID 
Unavailable
 to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",2026-02-02T17:41:35,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31459,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user RishithLaptop\rishi SID (S-1-5-21-2141169005-145380921-2240613088-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",2026-02-02T17:42:11,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31460,1801,System,Microsoft-Windows-TPM-WMI,"Secure Boot CA/keys need to be updated. This device signature information is included here.
DeviceAttributes: FirmwareManufacturer:AMI;FirmwareVersion:F.02;OEMModelBaseBoard:8C2F;OEMManufacturerName:HP;OSArchitecture:amd64;
BucketId: c840f4def6d85ade5d012f5db6ef4dadeff839bc8eb6264117fa8ac11f14c730
BucketConfidenceLevel: 
UpdateType: 0
HResult: The operation completed successfully.",2026-02-02T17:44:34,,,,,Error
31461,1796,System,Microsoft-Windows-TPM-WMI,"The Secure Boot update failed to update a Secure Boot variable with error Unknown HResult Error code: 0x800700c1. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931",2026-02-02T17:44:34,,,,,Error
31462,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user RishithLaptop\rishi SID (S-1-5-21-2141169005-145380921-2240613088-1001) from address LocalHost (Using LRPC) running in the application container MicrosoftWindows.Client.WebExperience_526.1202.40.0_x64__cw5n1h2txyewy SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",2026-02-02T19:37:37,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31463,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user RishithLaptop\rishi SID (S-1-5-21-2141169005-145380921-2240613088-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",2026-02-02T21:40:23,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31464,10317,System,Microsoft-Windows-NDIS,"Miniport Microsoft Wi-Fi Direct Virtual Adapter #2, {8a1bbc97-c813-4b3b-8eb6-c68cf0ebe712}, had event Fatal error: The miniport has failed a power transition to operational power",2026-02-03T12:52:23,,,,,Error
31465,1796,System,Microsoft-Windows-TPM-WMI,"The Secure Boot update failed to update a Secure Boot variable with error Unknown HResult Error code: 0x800700c1. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931",2026-02-03T12:52:24,,,,,Error
31466,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",2026-02-03T12:52:25,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31467,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",2026-02-03T12:52:25,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31468,4311,System,NetBT,"Initialization failed because the driver device could not be created. Use the string ""000000000100320000000000D71000C013010000250200C000000000000000000000000000000000"" to identify the interface for which initialization failed. It represents the MAC address of the failed interface or the  Globally Unique Interface Identifier (GUID) if NetBT was unable to  map from GUID to MAC address. If neither the MAC address nor the GUID were  available, the string represents a cluster device name. ",2026-02-03T12:52:53,,,,,Error
31469,4311,System,NetBT,"Initialization failed because the driver device could not be created. Use the string ""000000000100320000000000D71000C011010000250200C001000000000000000000000000000000"" to identify the interface for which initialization failed. It represents the MAC address of the failed interface or the  Globally Unique Interface Identifier (GUID) if NetBT was unable to  map from GUID to MAC address. If neither the MAC address nor the GUID were  available, the string represents a cluster device name. ",2026-02-03T12:52:53,,,,,Error
31470,1023,System,Microsoft-Windows-DNS-Client,Name resolution policy table has been corrupted. DNS resolution will fail until it is fixed. Contact your network administrator. For more information: read policy table for rule {A1BC1C4D-EB34-48B8-8681-DD3803D3D962} failed with error 0x57,2026-02-03T12:52:54,,,,,Error
31471,700,System,Win32k,Power Manager has requested suppression of all input (INPUT_SUPPRESS_REQUEST=1),2026-02-03T12:58:59,,,,,Warning
31472,700,System,Win32k,Power Manager has requested suppression of all input (INPUT_SUPPRESS_REQUEST=1),2026-02-03T12:58:59,,,,,Warning
31473,701,System,Win32k,Power Manager has not requested suppression of all input (INPUT_SUPPRESS_REQUEST=0),2026-02-03T13:05:06,,,,,Warning
31474,701,System,Win32k,Power Manager has not requested suppression of all input (INPUT_SUPPRESS_REQUEST=0),2026-02-03T13:05:06,,,,,Warning
31475,700,System,Win32k,Power Manager has requested suppression of all input (INPUT_SUPPRESS_REQUEST=1),2026-02-03T13:05:20,,,,,Warning
31476,700,System,Win32k,Power Manager has requested suppression of all input (INPUT_SUPPRESS_REQUEST=1),2026-02-03T13:05:20,,,,,Warning
31477,701,System,Win32k,Power Manager has not requested suppression of all input (INPUT_SUPPRESS_REQUEST=0),2026-02-03T13:29:00,,,,,Warning
31478,701,System,Win32k,Power Manager has not requested suppression of all input (INPUT_SUPPRESS_REQUEST=0),2026-02-03T13:29:00,,,,,Warning
31479,700,System,Win32k,Power Manager has requested suppression of all input (INPUT_SUPPRESS_REQUEST=1),2026-02-03T13:29:32,,,,,Warning
31480,700,System,Win32k,Power Manager has requested suppression of all input (INPUT_SUPPRESS_REQUEST=1),2026-02-03T13:29:32,,,,,Warning
31481,701,System,Win32k,Power Manager has not requested suppression of all input (INPUT_SUPPRESS_REQUEST=0),2026-02-03T13:29:33,,,,,Warning
31482,701,System,Win32k,Power Manager has not requested suppression of all input (INPUT_SUPPRESS_REQUEST=0),2026-02-03T13:29:33,,,,,Warning
31483,20,System,Microsoft-Windows-WindowsUpdateClient,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NKSQGP7F2NH-5319275A.WhatsAppDesktop.,2026-02-03T13:30:25,Windows Update,High,Windows update installation failed.,,Error
31484,20,System,Microsoft-Windows-WindowsUpdateClient,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NQDW009T0T5-AD2F1837.OMENCommandCenter.,2026-02-03T13:30:51,Windows Update,High,Windows update installation failed.,,Error
31485,700,System,Win32k,Power Manager has requested suppression of all input (INPUT_SUPPRESS_REQUEST=1),2026-02-03T14:41:01,,,,,Warning
31486,700,System,Win32k,Power Manager has requested suppression of all input (INPUT_SUPPRESS_REQUEST=1),2026-02-03T14:41:01,,,,,Warning
31487,701,System,Win32k,Power Manager has not requested suppression of all input (INPUT_SUPPRESS_REQUEST=0),2026-02-03T14:51:46,,,,,Warning
31488,701,System,Win32k,Power Manager has not requested suppression of all input (INPUT_SUPPRESS_REQUEST=0),2026-02-03T14:51:46,,,,,Warning
31489,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user RishithLaptop\rishi SID (S-1-5-21-2141169005-145380921-2240613088-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",2026-02-03T14:55:01,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31490,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{8BC3F05E-D86B-11D0-A075-00C04FB68820}
 and APPID 
{8BC3F05E-D86B-11D0-A075-00C04FB68820}
 to the user RishithLaptop\rishi SID (S-1-5-21-2141169005-145380921-2240613088-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (S-1-15-2-4223387873-215522269-2152472705-2766996165-2195844566-1917885543-2622352306). This security permission can be modified using the Component Services administrative tool.",2026-02-03T15:06:53,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31491,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{8BC3F05E-D86B-11D0-A075-00C04FB68820}
 and APPID 
{8BC3F05E-D86B-11D0-A075-00C04FB68820}
 to the user RishithLaptop\rishi SID (S-1-5-21-2141169005-145380921-2240613088-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (S-1-15-2-3230915463-1972230253-3586101405-4166990479-427361672-240495597-1712503696). This security permission can be modified using the Component Services administrative tool.",2026-02-03T15:07:13,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31492,700,System,Win32k,Power Manager has requested suppression of all input (INPUT_SUPPRESS_REQUEST=1),2026-02-03T15:46:40,,,,,Warning
31493,700,System,Win32k,Power Manager has requested suppression of all input (INPUT_SUPPRESS_REQUEST=1),2026-02-03T15:46:40,,,,,Warning
31494,10317,System,Microsoft-Windows-NDIS,"Miniport Microsoft Wi-Fi Direct Virtual Adapter #2, {8a1bbc97-c813-4b3b-8eb6-c68cf0ebe712}, had event Fatal error: The miniport has failed a power transition to operational power",2026-02-03T18:09:14,,,,,Error
31495,701,System,Win32k,Power Manager has not requested suppression of all input (INPUT_SUPPRESS_REQUEST=0),2026-02-03T18:09:15,,,,,Warning
31496,701,System,Win32k,Power Manager has not requested suppression of all input (INPUT_SUPPRESS_REQUEST=0),2026-02-03T18:09:15,,,,,Warning
31497,1796,System,Microsoft-Windows-TPM-WMI,"The Secure Boot update failed to update a Secure Boot variable with error Unknown HResult Error code: 0x800700c1. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931",2026-02-03T18:09:19,,,,,Error
31498,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user RishithLaptop\rishi SID (S-1-5-21-2141169005-145380921-2240613088-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",2026-02-03T18:22:08,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31499,20,System,Microsoft-Windows-WindowsUpdateClient,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NKSQGP7F2NH-5319275A.WhatsAppDesktop.,2026-02-03T18:41:15,Windows Update,High,Windows update installation failed.,,Error
31500,20,System,Microsoft-Windows-WindowsUpdateClient,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NQDW009T0T5-AD2F1837.OMENCommandCenter.,2026-02-03T18:41:15,Windows Update,High,Windows update installation failed.,,Error
31501,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31502,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31503,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31504,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31505,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31506,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31507,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31508,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31509,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31510,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31511,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31512,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31513,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31514,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31515,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31516,10010,System,Microsoft-Windows-DistributedCOM,The server {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31517,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31518,10010,System,Microsoft-Windows-DistributedCOM,The server {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31519,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31520,10010,System,Microsoft-Windows-DistributedCOM,The server {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31521,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31522,10010,System,Microsoft-Windows-DistributedCOM,The server {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31523,10010,System,Microsoft-Windows-DistributedCOM,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31524,10010,System,Microsoft-Windows-DistributedCOM,The server {021E4F06-9DCC-49AD-88CF-ECC2DA314C8A} did not register with DCOM within the required timeout.,2026-02-03T21:24:48,COM / Registration,High,DCOM server failed to register within the required timeout.,,Error
31525,10317,System,Microsoft-Windows-NDIS,"Miniport Microsoft Wi-Fi Direct Virtual Adapter #2, {8a1bbc97-c813-4b3b-8eb6-c68cf0ebe712}, had event Fatal error: The miniport has failed a power transition to operational power",2026-02-04T13:09:11,,,,,Error
31526,1796,System,Microsoft-Windows-TPM-WMI,"The Secure Boot update failed to update a Secure Boot variable with error Unknown HResult Error code: 0x800700c1. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931",2026-02-04T13:09:12,,,,,Error
31527,134,System,Microsoft-Windows-Time-Service,"NtpClient was unable to set a manual peer to use as a time source because of DNS resolution error on 'time.windows.com,0x9'. NtpClient will try again in 15 minutes and double the reattempt interval thereafter. The error was: No such host is known. (0x80072AF9)",2026-02-04T13:09:12,,,,,Warning
31528,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",2026-02-04T13:09:13,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31529,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",2026-02-04T13:09:13,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31530,4311,System,NetBT,"Initialization failed because the driver device could not be created. Use the string ""000000000100320000000000D71000C013010000250200C002000000000000000000000000000000"" to identify the interface for which initialization failed. It represents the MAC address of the failed interface or the  Globally Unique Interface Identifier (GUID) if NetBT was unable to  map from GUID to MAC address. If neither the MAC address nor the GUID were  available, the string represents a cluster device name. ",2026-02-04T13:09:42,,,,,Error
31531,4311,System,NetBT,"Initialization failed because the driver device could not be created. Use the string ""000000000100320000000000D71000C011010000250200C003000000000000000000000000000000"" to identify the interface for which initialization failed. It represents the MAC address of the failed interface or the  Globally Unique Interface Identifier (GUID) if NetBT was unable to  map from GUID to MAC address. If neither the MAC address nor the GUID were  available, the string represents a cluster device name. ",2026-02-04T13:09:42,,,,,Error
31532,10016,System,Microsoft-Windows-DistributedCOM,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user RishithLaptop\rishi SID (S-1-5-21-2141169005-145380921-2240613088-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",2026-02-04T13:15:28,COM / Permissions,Medium,DCOM permission issue detected.,,Warning
31533,700,System,Win32k,Power Manager has requested suppression of all input (INPUT_SUPPRESS_REQUEST=1),2026-02-04T13:31:09,,,,,Warning
31534,700,System,Win32k,Power Manager has requested suppression of all input (INPUT_SUPPRESS_REQUEST=1),2026-02-04T13:31:09,,,,,Warning
31535,701,System,Win32k,Power Manager has not requested suppression of all input (INPUT_SUPPRESS_REQUEST=0),2026-02-04T13:34:46,,,,,Warning
31536,701,System,Win32k,Power Manager has not requested suppression of all input (INPUT_SUPPRESS_REQUEST=0),2026-02-04T13:34:46,,,,,Warning
31537,7011,System,Service Control Manager,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WSearch service.,2026-02-04T16:07:12,,,,,Error
31538,700,System,Win32k,Power Manager has requested suppression of all input (INPUT_SUPPRESS_REQUEST=1),2026-02-04T16:11:00,,,,,Warning
31539,700,System,Win32k,Power Manager has requested suppression of all input (INPUT_SUPPRESS_REQUEST=1),2026-02-04T16:11:00,,,,,Warning
